5133.png,3.0,18.0,7.0,16.0
5134.png,8.0,53.0,14.0,49.0
5135.png,2.0,19.0,10.0,25.0
5136.png,24.0,61.0,14.0,29.0
5137.png,12.0,69.0,28.0,62.0
5138.png,6.0,36.0,25.0,35.0
5139.png,4.0,34.0,13.0,29.0
5140.png,14.0,36.0,11.0,18.0
5141.png,10.0,36.0,14.0,25.0
5142.png,31.0,79.0,31.0,49.0
5143.png,26.0,75.0,37.0,62.0
5144.png,15.0,107.0,46.0,93.0
5145.png,1.0,16.0,6.0,14.0
5146.png,9.0,26.0,8.0,24.0
5147.png,13.0,39.0,12.0,21.0
5148.png,33.0,127.0,30.0,65.0
5149.png,12.0,50.0,9.0,29.0
5150.png,34.0,135.0,65.0,122.0
5151.png,31.0,76.0,15.0,26.0
5152.png,68.0,120.0,16.0,32.0
5153.png,22.0,82.0,18.0,47.0
5154.png,4.0,40.0,20.0,39.0
5155.png,10.0,42.0,25.0,33.0
5156.png,10.0,43.0,44.0,47.0
5157.png,4.0,18.0,10.0,16.0
5158.png,4.0,27.0,12.0,20.0
5159.png,16.0,62.0,21.0,40.0
5160.png,31.0,78.0,26.0,48.0
5161.png,5.0,46.0,13.0,42.0
5162.png,10.0,26.0,9.0,16.0
5163.png,1.0,73.0,37.0,91.0
5164.png,10.0,57.0,11.0,16.0
5165.png,3.0,15.0,7.0,14.0
5166.png,1.0,28.0,24.0,41.0
5167.png,5.0,37.0,35.0,41.0
5168.png,55.0,110.0,17.0,25.0
5169.png,1.0,12.0,22.0,25.0
5170.png,30.0,146.0,22.0,62.0
5171.png,1.0,18.0,8.0,21.0
5172.png,10.0,47.0,23.0,50.0
5173.png,3.0,41.0,29.0,51.0
5174.png,5.0,46.0,29.0,50.0
5175.png,5.0,16.0,8.0,13.0
5176.png,4.0,28.0,13.0,28.0
5177.png,19.0,54.0,15.0,33.0
5178.png,4.0,31.0,13.0,31.0
5179.png,17.0,34.0,20.0,25.0
5180.png,19.0,74.0,15.0,59.0
5181.png,14.0,36.0,6.0,15.0
5182.png,14.0,62.0,12.0,31.0
5183.png,17.0,62.0,13.0,38.0
5184.png,3.0,21.0,7.0,17.0
5185.png,3.0,16.0,8.0,18.0
5186.png,1.0,32.0,24.0,38.0
5187.png,45.0,237.0,23.0,74.0
5188.png,8.0,34.0,10.0,27.0
5189.png,1.0,15.0,10.0,21.0
5190.png,6.0,29.0,14.0,24.0
5191.png,1.0,18.0,5.0,13.0
5192.png,11.0,51.0,21.0,29.0
5193.png,19.0,45.0,7.0,23.0
5194.png,4.0,46.0,17.0,50.0
5195.png,6.0,43.0,7.0,28.0
5196.png,9.0,43.0,13.0,31.0
5197.png,3.0,16.0,6.0,17.0
5198.png,18.0,85.0,13.0,35.0
5199.png,12.0,48.0,10.0,28.0
5200.png,1.0,26.0,12.0,33.0
5201.png,6.0,33.0,9.0,30.0
5202.png,18.0,69.0,31.0,51.0
5203.png,6.0,48.0,38.0,51.0
5204.png,16.0,62.0,20.0,49.0
5205.png,45.0,156.0,17.0,30.0
5206.png,10.0,54.0,21.0,47.0
5207.png,9.0,55.0,18.0,51.0
5208.png,15.0,24.0,6.0,17.0
5209.png,6.0,31.0,16.0,32.0
5210.png,11.0,42.0,13.0,28.0
5211.png,18.0,51.0,15.0,44.0
5212.png,3.0,34.0,16.0,44.0
5213.png,4.0,25.0,9.0,25.0
5214.png,4.0,33.0,16.0,34.0
5215.png,6.0,33.0,11.0,31.0
5216.png,6.0,24.0,15.0,24.0
5217.png,15.0,60.0,20.0,44.0
5218.png,4.0,45.0,36.0,59.0
5219.png,1.0,20.0,12.0,22.0
5220.png,4.0,34.0,23.0,37.0
5221.png,1.0,29.0,16.0,41.0
5222.png,23.0,78.0,20.0,44.0
5223.png,4.0,19.0,5.0,15.0
5224.png,12.0,65.0,32.0,61.0
5225.png,1.0,29.0,13.0,29.0
5226.png,5.0,30.0,6.0,33.0
5227.png,24.0,108.0,27.0,65.0
5228.png,3.0,26.0,8.0,24.0
5229.png,4.0,23.0,12.0,22.0
5230.png,13.0,54.0,19.0,47.0
5231.png,5.0,40.0,16.0,49.0
5232.png,15.0,49.0,24.0,36.0
5233.png,17.0,59.0,13.0,46.0
5234.png,4.0,27.0,4.0,24.0
5235.png,5.0,37.0,19.0,37.0
5236.png,15.0,71.0,21.0,55.0
5237.png,1.0,22.0,12.0,27.0
5238.png,8.0,33.0,11.0,30.0
5239.png,1.0,24.0,9.0,22.0
5240.png,11.0,40.0,17.0,26.0
5241.png,5.0,19.0,9.0,16.0
5242.png,3.0,63.0,32.0,79.0
5243.png,17.0,38.0,14.0,22.0
5244.png,1.0,10.0,7.0,11.0
5245.png,21.0,54.0,12.0,25.0
5246.png,4.0,19.0,6.0,14.0
5247.png,14.0,62.0,18.0,55.0
5248.png,6.0,27.0,14.0,32.0
5249.png,17.0,67.0,31.0,52.0
5250.png,26.0,137.0,42.0,139.0
5251.png,1.0,26.0,7.0,23.0
5252.png,1.0,22.0,9.0,22.0
5253.png,12.0,33.0,10.0,22.0
5254.png,1.0,27.0,6.0,25.0
5255.png,6.0,27.0,11.0,21.0
5256.png,10.0,37.0,13.0,31.0
5257.png,1.0,37.0,31.0,46.0
5258.png,1.0,35.0,22.0,42.0
5259.png,8.0,33.0,19.0,28.0
5260.png,3.0,20.0,7.0,16.0
5261.png,7.0,29.0,10.0,20.0
5262.png,24.0,104.0,23.0,39.0
5263.png,6.0,22.0,10.0,22.0
5264.png,10.0,73.0,27.0,52.0
5265.png,3.0,48.0,35.0,65.0
5266.png,6.0,29.0,12.0,26.0
5267.png,5.0,21.0,8.0,17.0
5268.png,1.0,22.0,11.0,23.0
5269.png,4.0,20.0,8.0,19.0
5270.png,12.0,32.0,11.0,19.0
5271.png,3.0,20.0,6.0,14.0
5272.png,5.0,32.0,10.0,27.0
5273.png,9.0,48.0,35.0,51.0
5274.png,4.0,24.0,9.0,23.0
5275.png,2.0,23.0,8.0,21.0
5276.png,7.0,40.0,13.0,33.0
5277.png,11.0,54.0,34.0,60.0
5278.png,1.0,16.0,11.0,18.0
5279.png,9.0,34.0,9.0,26.0
5280.png,17.0,64.0,16.0,48.0
5281.png,1.0,17.0,7.0,18.0
5282.png,10.0,64.0,23.0,53.0
5283.png,1.0,19.0,8.0,23.0
5284.png,4.0,24.0,14.0,27.0
5285.png,1.0,10.0,7.0,12.0
5286.png,14.0,58.0,34.0,55.0
5287.png,3.0,17.0,8.0,12.0
5288.png,2.0,24.0,12.0,27.0
5289.png,6.0,47.0,31.0,52.0
5290.png,6.0,27.0,11.0,22.0
5291.png,2.0,15.0,6.0,14.0
5292.png,8.0,40.0,23.0,45.0
5293.png,2.0,15.0,6.0,15.0
5294.png,20.0,83.0,41.0,79.0
5295.png,7.0,32.0,13.0,34.0
5296.png,6.0,35.0,25.0,43.0
5297.png,3.0,21.0,13.0,26.0
5298.png,4.0,22.0,9.0,21.0
5299.png,6.0,22.0,10.0,25.0
5300.png,2.0,25.0,5.0,22.0
5301.png,6.0,32.0,12.0,32.0
5302.png,1.0,12.0,9.0,14.0
5303.png,1.0,3.0,5.0,12.0
5304.png,5.0,58.0,29.0,65.0
5305.png,11.0,46.0,11.0,25.0
5306.png,12.0,38.0,14.0,17.0
5307.png,7.0,20.0,7.0,17.0
5308.png,19.0,56.0,17.0,29.0
5309.png,21.0,71.0,9.0,33.0
5310.png,11.0,54.0,23.0,43.0
5311.png,35.0,135.0,41.0,65.0
5312.png,20.0,-1.0,7.0,40.0
5313.png,20.0,81.0,36.0,57.0
5314.png,22.0,98.0,36.0,76.0
5315.png,3.0,16.0,5.0,13.0
5316.png,3.0,23.0,8.0,18.0
5317.png,7.0,42.0,19.0,39.0
5318.png,10.0,59.0,14.0,47.0
5319.png,11.0,55.0,35.0,72.0
5320.png,6.0,35.0,9.0,25.0
5321.png,4.0,67.0,34.0,71.0
5322.png,16.0,41.0,7.0,19.0
5323.png,1.0,13.0,11.0,15.0
5324.png,21.0,86.0,21.0,71.0
5325.png,19.0,132.0,68.0,133.0
5326.png,20.0,71.0,11.0,24.0
5327.png,9.0,51.0,21.0,28.0
5328.png,6.0,44.0,15.0,44.0
5329.png,10.0,43.0,20.0,40.0
5330.png,4.0,27.0,7.0,22.0
5331.png,12.0,47.0,13.0,32.0
5332.png,12.0,40.0,16.0,30.0
5333.png,5.0,24.0,7.0,23.0
5334.png,15.0,74.0,39.0,77.0
5335.png,11.0,37.0,15.0,29.0
5336.png,26.0,117.0,41.0,73.0
5337.png,6.0,19.0,10.0,17.0
5338.png,3.0,21.0,10.0,19.0
5339.png,4.0,31.0,11.0,28.0
5340.png,4.0,37.0,12.0,26.0
5341.png,35.0,115.0,12.0,42.0
5342.png,11.0,95.0,36.0,56.0
5343.png,24.0,72.0,18.0,45.0
5344.png,6.0,34.0,14.0,31.0
5345.png,1.0,16.0,6.0,17.0
5346.png,6.0,39.0,12.0,31.0
5347.png,4.0,28.0,16.0,28.0
5348.png,8.0,37.0,17.0,33.0
5349.png,1.0,24.0,17.0,30.0
5350.png,1.0,12.0,7.0,12.0
5351.png,29.0,77.0,33.0,52.0
5352.png,3.0,27.0,10.0,21.0
5353.png,9.0,29.0,9.0,24.0
5354.png,12.0,42.0,15.0,28.0
5355.png,9.0,38.0,15.0,40.0
5356.png,6.0,37.0,18.0,35.0
5357.png,1.0,26.0,19.0,30.0
5358.png,1.0,24.0,13.0,27.0
5359.png,4.0,38.0,49.0,58.0
5360.png,18.0,43.0,14.0,28.0
5361.png,27.0,91.0,22.0,66.0
5362.png,6.0,30.0,11.0,26.0
5363.png,11.0,30.0,4.0,18.0
5364.png,11.0,59.0,39.0,62.0
5365.png,4.0,29.0,17.0,27.0
5366.png,3.0,19.0,9.0,19.0
5367.png,12.0,49.0,10.0,33.0
5368.png,2.0,29.0,20.0,33.0
5369.png,6.0,27.0,6.0,21.0
5370.png,6.0,28.0,21.0,34.0
5371.png,3.0,22.0,9.0,23.0
5372.png,6.0,57.0,23.0,59.0
5373.png,20.0,64.0,32.0,47.0
5374.png,29.0,89.0,20.0,26.0
5375.png,5.0,22.0,9.0,17.0
5376.png,3.0,27.0,15.0,30.0
5377.png,1.0,35.0,4.0,25.0
5378.png,5.0,22.0,10.0,17.0
5379.png,4.0,27.0,17.0,28.0
5380.png,1.0,53.0,34.0,57.0
5381.png,5.0,33.0,20.0,33.0
5382.png,22.0,26.0,11.0,21.0
5383.png,3.0,25.0,7.0,18.0
5384.png,3.0,66.0,18.0,68.0
5385.png,8.0,26.0,8.0,17.0
5386.png,17.0,75.0,60.0,85.0
5387.png,1.0,19.0,13.0,23.0
5388.png,13.0,46.0,10.0,33.0
5389.png,10.0,36.0,12.0,20.0
5390.png,9.0,33.0,12.0,22.0
5391.png,6.0,37.0,11.0,37.0
5392.png,6.0,24.0,14.0,25.0
5393.png,5.0,23.0,9.0,23.0
5394.png,11.0,39.0,17.0,25.0
5395.png,3.0,30.0,21.0,28.0
5396.png,5.0,34.0,17.0,28.0
5397.png,1.0,31.0,16.0,30.0
5398.png,20.0,71.0,29.0,51.0
5399.png,3.0,38.0,15.0,42.0
5400.png,14.0,47.0,12.0,17.0
5401.png,11.0,47.0,26.0,44.0
5402.png,51.0,165.0,97.0,158.0
5403.png,7.0,26.0,11.0,22.0
5404.png,7.0,43.0,19.0,35.0
5405.png,21.0,78.0,29.0,79.0
5406.png,20.0,47.0,31.0,65.0
5407.png,4.0,27.0,8.0,24.0
5408.png,10.0,50.0,20.0,42.0
5409.png,1.0,22.0,7.0,19.0
5410.png,17.0,87.0,58.0,103.0
5411.png,8.0,67.0,30.0,60.0
5412.png,2.0,25.0,6.0,25.0
5413.png,20.0,78.0,12.0,46.0
5414.png,1.0,20.0,11.0,18.0
5415.png,26.0,24.0,46.0,48.0
5416.png,8.0,34.0,11.0,32.0
5417.png,3.0,21.0,10.0,18.0
5418.png,3.0,19.0,6.0,17.0
5419.png,6.0,24.0,10.0,16.0
5420.png,19.0,84.0,19.0,63.0
5421.png,22.0,81.0,36.0,60.0
5422.png,1.0,23.0,6.0,24.0
5423.png,4.0,26.0,9.0,25.0
5424.png,1.0,15.0,7.0,15.0
5425.png,4.0,21.0,6.0,17.0
5426.png,8.0,27.0,11.0,22.0
5427.png,30.0,118.0,50.0,114.0
5428.png,16.0,44.0,8.0,26.0
5429.png,16.0,84.0,24.0,36.0
5430.png,42.0,128.0,25.0,61.0
5431.png,20.0,67.0,16.0,30.0
5432.png,10.0,60.0,34.0,66.0
5433.png,4.0,32.0,23.0,36.0
5434.png,3.0,20.0,14.0,19.0
5435.png,12.0,41.0,14.0,27.0
5436.png,19.0,45.0,15.0,26.0
5437.png,6.0,25.0,14.0,22.0
5438.png,5.0,29.0,10.0,22.0
5439.png,8.0,54.0,32.0,68.0
5440.png,6.0,38.0,29.0,46.0
5441.png,57.0,35.0,17.0,41.0
5442.png,1.0,19.0,11.0,21.0
5443.png,6.0,29.0,13.0,25.0
5444.png,39.0,88.0,24.0,33.0
5445.png,8.0,54.0,24.0,46.0
5446.png,6.0,37.0,9.0,33.0
5447.png,4.0,32.0,13.0,31.0
5448.png,60.0,150.0,25.0,46.0
5449.png,6.0,20.0,5.0,17.0
5450.png,3.0,16.0,8.0,19.0
5451.png,3.0,22.0,7.0,16.0
5452.png,58.0,137.0,23.0,56.0
5453.png,1.0,19.0,12.0,20.0
5454.png,19.0,71.0,10.0,27.0
5455.png,1.0,34.0,25.0,43.0
5456.png,1.0,38.0,14.0,39.0
5457.png,18.0,70.0,31.0,43.0
5458.png,22.0,58.0,13.0,28.0
5459.png,5.0,36.0,15.0,37.0
5460.png,2.0,21.0,13.0,25.0
5461.png,8.0,49.0,38.0,68.0
5462.png,4.0,41.0,17.0,34.0
5463.png,5.0,39.0,26.0,45.0
5464.png,6.0,21.0,6.0,14.0
5465.png,25.0,70.0,15.0,48.0
5466.png,9.0,42.0,18.0,25.0
5467.png,1.0,47.0,31.0,64.0
5468.png,3.0,42.0,26.0,58.0
5469.png,7.0,44.0,21.0,48.0
5470.png,9.0,29.0,6.0,21.0
5471.png,23.0,97.0,37.0,89.0
5472.png,2.0,30.0,13.0,33.0
5473.png,58.0,103.0,31.0,52.0
5474.png,2.0,19.0,7.0,19.0
5475.png,46.0,78.0,28.0,47.0
5476.png,5.0,23.0,5.0,20.0
5477.png,2.0,21.0,11.0,25.0
5478.png,3.0,13.0,6.0,14.0
5479.png,15.0,63.0,36.0,48.0
5480.png,3.0,37.0,33.0,50.0
5481.png,5.0,22.0,10.0,22.0
5482.png,1.0,16.0,6.0,19.0
5483.png,9.0,29.0,10.0,21.0
5484.png,14.0,51.0,11.0,45.0
5485.png,27.0,102.0,19.0,50.0
5486.png,19.0,46.0,10.0,27.0
5487.png,11.0,55.0,25.0,60.0
5488.png,3.0,14.0,10.0,15.0
5489.png,6.0,33.0,21.0,40.0
5490.png,7.0,27.0,15.0,30.0
5491.png,10.0,37.0,13.0,31.0
5492.png,2.0,26.0,11.0,26.0
5493.png,4.0,20.0,10.0,18.0
5494.png,2.0,18.0,3.0,15.0
5495.png,4.0,19.0,5.0,14.0
5496.png,5.0,36.0,14.0,24.0
5497.png,5.0,32.0,7.0,24.0
5498.png,1.0,27.0,17.0,40.0
5499.png,10.0,38.0,10.0,32.0
5500.png,3.0,37.0,23.0,39.0
5501.png,1.0,22.0,14.0,26.0
5502.png,10.0,33.0,12.0,24.0
5503.png,5.0,64.0,55.0,85.0
5504.png,1.0,18.0,6.0,18.0
5505.png,19.0,78.0,38.0,62.0
5506.png,6.0,36.0,13.0,31.0
5507.png,3.0,16.0,7.0,15.0
5508.png,8.0,38.0,14.0,35.0
5509.png,8.0,38.0,9.0,22.0
5510.png,4.0,24.0,13.0,21.0
5511.png,16.0,58.0,21.0,43.0
5512.png,4.0,55.0,19.0,47.0
5513.png,12.0,48.0,15.0,25.0
5514.png,44.0,131.0,21.0,34.0
5515.png,6.0,33.0,7.0,28.0
5516.png,6.0,37.0,22.0,36.0
5517.png,10.0,49.0,19.0,45.0
5518.png,1.0,17.0,9.0,16.0
5519.png,31.0,86.0,19.0,37.0
5520.png,3.0,20.0,12.0,12.0
5521.png,3.0,21.0,11.0,19.0
5522.png,11.0,55.0,21.0,49.0
5523.png,5.0,14.0,7.0,12.0
5524.png,1.0,1.0,11.0,21.0
5525.png,13.0,47.0,14.0,17.0
5526.png,12.0,45.0,14.0,26.0
5527.png,1.0,20.0,6.0,17.0
5528.png,1.0,22.0,9.0,18.0
5529.png,2.0,43.0,16.0,51.0
5530.png,6.0,31.0,14.0,28.0
5531.png,3.0,14.0,7.0,15.0
5532.png,3.0,29.0,19.0,33.0
5533.png,6.0,23.0,5.0,16.0
5534.png,6.0,26.0,6.0,20.0
5535.png,4.0,21.0,14.0,19.0
5536.png,4.0,23.0,10.0,15.0
5537.png,7.0,24.0,7.0,15.0
5538.png,5.0,33.0,19.0,37.0
5539.png,7.0,47.0,16.0,37.0
5540.png,1.0,22.0,8.0,14.0
5541.png,35.0,91.0,27.0,53.0
5542.png,8.0,83.0,23.0,86.0
5543.png,15.0,135.0,20.0,37.0
5544.png,7.0,26.0,9.0,18.0
5545.png,3.0,23.0,9.0,20.0
5546.png,6.0,22.0,7.0,15.0
5547.png,16.0,43.0,14.0,43.0
5548.png,2.0,39.0,11.0,31.0
5549.png,3.0,19.0,7.0,16.0
5550.png,34.0,100.0,15.0,22.0
5551.png,142.0,216.0,27.0,36.0
5552.png,4.0,31.0,8.0,21.0
5553.png,13.0,79.0,45.0,82.0
5554.png,5.0,34.0,17.0,25.0
5555.png,5.0,34.0,7.0,40.0
5556.png,11.0,36.0,17.0,35.0
5557.png,22.0,83.0,40.0,56.0
5558.png,28.0,91.0,34.0,60.0
5559.png,8.0,49.0,15.0,46.0
5560.png,12.0,41.0,12.0,25.0
5561.png,19.0,84.0,31.0,67.0
5562.png,5.0,29.0,9.0,29.0
5563.png,5.0,17.0,4.0,15.0
5564.png,2.0,38.0,12.0,40.0
5565.png,14.0,53.0,26.0,35.0
5566.png,16.0,75.0,11.0,28.0
5567.png,10.0,47.0,8.0,44.0
5568.png,4.0,34.0,23.0,36.0
5569.png,5.0,30.0,12.0,28.0
5570.png,12.0,105.0,52.0,111.0
5571.png,15.0,51.0,6.0,18.0
5572.png,6.0,35.0,25.0,38.0
5573.png,9.0,29.0,15.0,30.0
5574.png,4.0,47.0,12.0,46.0
5575.png,3.0,23.0,8.0,21.0
5576.png,2.0,19.0,8.0,18.0
5577.png,6.0,32.0,21.0,50.0
5578.png,6.0,24.0,10.0,25.0
5579.png,16.0,65.0,21.0,26.0
5580.png,6.0,17.0,8.0,15.0
5581.png,8.0,28.0,7.0,29.0
5582.png,15.0,41.0,13.0,29.0
5583.png,9.0,40.0,30.0,44.0
5584.png,17.0,43.0,9.0,21.0
5585.png,5.0,13.0,6.0,13.0
5586.png,4.0,31.0,11.0,33.0
5587.png,6.0,33.0,11.0,34.0
5588.png,5.0,31.0,20.0,32.0
5589.png,2.0,21.0,10.0,22.0
5590.png,7.0,26.0,9.0,15.0
5591.png,7.0,44.0,8.0,22.0
5592.png,3.0,15.0,4.0,13.0
5593.png,36.0,74.0,24.0,35.0
5594.png,5.0,28.0,6.0,22.0
5595.png,8.0,42.0,15.0,42.0
5596.png,1.0,28.0,28.0,45.0
5597.png,10.0,56.0,18.0,51.0
5598.png,1.0,11.0,7.0,14.0
5599.png,13.0,49.0,15.0,30.0
5600.png,9.0,35.0,24.0,36.0
5601.png,2.0,28.0,12.0,34.0
5602.png,29.0,78.0,24.0,64.0
5603.png,1.0,13.0,8.0,17.0
5604.png,15.0,59.0,19.0,27.0
5605.png,23.0,68.0,13.0,19.0
5606.png,39.0,81.0,5.0,25.0
5607.png,11.0,71.0,24.0,57.0
5608.png,45.0,84.0,31.0,22.0
5609.png,22.0,97.0,26.0,48.0
5610.png,1.0,20.0,10.0,26.0
5611.png,42.0,60.0,9.0,17.0
5612.png,4.0,30.0,14.0,26.0
5613.png,8.0,45.0,22.0,45.0
5614.png,23.0,66.0,9.0,26.0
5615.png,1.0,14.0,7.0,14.0
5616.png,6.0,30.0,11.0,27.0
5617.png,17.0,71.0,10.0,27.0
5618.png,29.0,69.0,22.0,27.0
5619.png,6.0,25.0,8.0,15.0
5620.png,12.0,40.0,5.0,21.0
5621.png,9.0,35.0,6.0,29.0
5622.png,3.0,34.0,11.0,30.0
5623.png,22.0,72.0,38.0,44.0
5624.png,3.0,21.0,13.0,19.0
5625.png,6.0,41.0,29.0,48.0
5626.png,2.0,28.0,12.0,36.0
5627.png,3.0,21.0,9.0,19.0
5628.png,14.0,49.0,18.0,34.0
5629.png,17.0,61.0,20.0,40.0
5630.png,9.0,38.0,17.0,32.0
5631.png,38.0,195.0,27.0,47.0
5632.png,13.0,44.0,15.0,28.0
5633.png,11.0,42.0,9.0,20.0
5634.png,1.0,19.0,4.0,15.0
5635.png,4.0,25.0,6.0,23.0
5636.png,6.0,27.0,4.0,21.0
5637.png,4.0,23.0,10.0,18.0
5638.png,9.0,37.0,26.0,40.0
5639.png,1.0,67.0,19.0,75.0
5640.png,18.0,72.0,18.0,41.0
5641.png,1.0,33.0,19.0,44.0
5642.png,1.0,16.0,8.0,17.0
5643.png,8.0,66.0,11.0,20.0
5644.png,64.0,157.0,27.0,105.0
5645.png,7.0,67.0,19.0,50.0
5646.png,10.0,52.0,13.0,30.0
5647.png,1.0,17.0,10.0,16.0
5648.png,2.0,21.0,16.0,23.0
5649.png,1.0,20.0,11.0,26.0
5650.png,2.0,29.0,17.0,30.0
5651.png,13.0,61.0,21.0,44.0
5652.png,6.0,33.0,13.0,33.0
5653.png,87.0,197.0,40.0,82.0
5654.png,14.0,94.0,30.0,88.0
5655.png,7.0,33.0,14.0,34.0
5656.png,4.0,30.0,10.0,24.0
5657.png,41.0,112.0,29.0,54.0
5658.png,44.0,128.0,23.0,34.0
5659.png,5.0,28.0,12.0,30.0
5660.png,1.0,15.0,9.0,17.0
5661.png,6.0,34.0,19.0,40.0
5662.png,19.0,45.0,24.0,40.0
5663.png,19.0,97.0,38.0,84.0
5664.png,2.0,19.0,8.0,18.0
5665.png,1.0,38.0,18.0,49.0
5666.png,7.0,38.0,19.0,29.0
5667.png,3.0,20.0,10.0,19.0
5668.png,5.0,-0.0,5.0,15.0
5669.png,1.0,30.0,15.0,40.0
5670.png,63.0,78.0,11.0,38.0
5671.png,1.0,23.0,10.0,23.0
5672.png,23.0,84.0,47.0,82.0
5673.png,7.0,30.0,19.0,28.0
5674.png,23.0,97.0,29.0,60.0
5675.png,3.0,34.0,7.0,33.0
5676.png,14.0,39.0,9.0,21.0
5677.png,7.0,22.0,9.0,20.0
5678.png,3.0,36.0,21.0,41.0
5679.png,18.0,88.0,33.0,94.0
5680.png,3.0,17.0,8.0,16.0
5681.png,4.0,27.0,10.0,27.0
5682.png,23.0,70.0,27.0,41.0
5683.png,56.0,172.0,27.0,42.0
5684.png,15.0,43.0,13.0,18.0
5685.png,1.0,26.0,12.0,23.0
5686.png,3.0,21.0,8.0,20.0
5687.png,32.0,80.0,12.0,35.0
5688.png,16.0,40.0,8.0,12.0
5689.png,8.0,46.0,22.0,39.0
5690.png,5.0,53.0,12.0,61.0
5691.png,4.0,26.0,17.0,29.0
5692.png,1.0,8.0,7.0,11.0
5693.png,13.0,62.0,38.0,59.0
5694.png,2.0,35.0,19.0,40.0
5695.png,34.0,58.0,24.0,25.0
5696.png,5.0,36.0,13.0,32.0
5697.png,12.0,43.0,10.0,30.0
5698.png,16.0,50.0,11.0,38.0
5699.png,93.0,138.0,39.0,50.0
5700.png,29.0,169.0,30.0,46.0
5701.png,3.0,16.0,6.0,11.0
5702.png,9.0,31.0,7.0,21.0
5703.png,11.0,33.0,10.0,23.0
5704.png,4.0,20.0,10.0,21.0
5705.png,11.0,61.0,24.0,59.0
5706.png,15.0,68.0,20.0,41.0
5707.png,1.0,16.0,9.0,16.0
5708.png,31.0,120.0,98.0,118.0
5709.png,6.0,47.0,14.0,48.0
5710.png,118.0,289.0,77.0,163.0
5711.png,18.0,62.0,21.0,43.0
5712.png,7.0,26.0,8.0,24.0
5713.png,17.0,67.0,16.0,35.0
5714.png,6.0,28.0,7.0,19.0
5715.png,1.0,13.0,6.0,16.0
5716.png,2.0,18.0,5.0,19.0
5717.png,33.0,99.0,19.0,33.0
5718.png,4.0,31.0,27.0,40.0
5719.png,43.0,92.0,39.0,60.0
5720.png,1.0,10.0,10.0,12.0
5721.png,4.0,37.0,23.0,33.0
5722.png,3.0,18.0,5.0,15.0
5723.png,6.0,22.0,6.0,16.0
5724.png,5.0,31.0,5.0,20.0
5725.png,5.0,42.0,17.0,47.0
5726.png,42.0,112.0,35.0,61.0
5727.png,31.0,58.0,16.0,30.0
5728.png,1.0,26.0,16.0,32.0
5729.png,2.0,14.0,9.0,12.0
5730.png,21.0,50.0,24.0,53.0
5731.png,2.0,30.0,22.0,36.0
5732.png,82.0,117.0,25.0,37.0
5733.png,21.0,74.0,14.0,28.0
5734.png,12.0,38.0,11.0,31.0
5735.png,5.0,15.0,7.0,19.0
5736.png,1.0,12.0,9.0,14.0
5737.png,8.0,28.0,9.0,21.0
5738.png,7.0,19.0,9.0,17.0
5739.png,5.0,27.0,9.0,28.0
5740.png,7.0,58.0,43.0,68.0
5741.png,4.0,53.0,39.0,59.0
5742.png,7.0,34.0,11.0,24.0
5743.png,1.0,14.0,12.0,20.0
5744.png,7.0,35.0,9.0,30.0
5745.png,3.0,20.0,10.0,23.0
5746.png,1.0,11.0,12.0,15.0
5747.png,8.0,39.0,16.0,33.0
5748.png,4.0,32.0,16.0,29.0
5749.png,8.0,40.0,8.0,33.0
5750.png,6.0,26.0,6.0,20.0
5751.png,16.0,36.0,14.0,17.0
5752.png,3.0,22.0,16.0,24.0
5753.png,16.0,69.0,26.0,48.0
5754.png,1.0,45.0,35.0,62.0
5755.png,27.0,60.0,11.0,32.0
5756.png,13.0,38.0,15.0,39.0
5757.png,19.0,70.0,18.0,54.0
5758.png,3.0,35.0,21.0,35.0
5759.png,23.0,120.0,32.0,56.0
5760.png,8.0,40.0,8.0,36.0
5761.png,6.0,27.0,18.0,27.0
5762.png,1.0,14.0,8.0,16.0
5763.png,30.0,90.0,21.0,38.0
5764.png,5.0,28.0,10.0,25.0
5765.png,70.0,119.0,21.0,34.0
5766.png,17.0,53.0,31.0,45.0
5767.png,8.0,31.0,18.0,31.0
5768.png,22.0,59.0,13.0,29.0
5769.png,3.0,17.0,7.0,18.0
5770.png,20.0,53.0,20.0,35.0
5771.png,4.0,24.0,14.0,25.0
5772.png,10.0,26.0,10.0,16.0
5773.png,31.0,70.0,7.0,25.0
5774.png,41.0,69.0,35.0,45.0
5775.png,50.0,124.0,19.0,47.0
5776.png,43.0,174.0,18.0,38.0
5777.png,2.0,19.0,8.0,17.0
5778.png,20.0,63.0,27.0,59.0
5779.png,26.0,81.0,29.0,42.0
5780.png,1.0,14.0,6.0,15.0
5781.png,3.0,34.0,17.0,38.0
5782.png,6.0,24.0,19.0,24.0
5783.png,11.0,42.0,17.0,25.0
5784.png,29.0,113.0,49.0,80.0
5785.png,3.0,24.0,8.0,22.0
5786.png,1.0,11.0,8.0,12.0
5787.png,13.0,44.0,31.0,52.0
5788.png,42.0,82.0,27.0,37.0
5789.png,16.0,53.0,9.0,24.0
5790.png,29.0,84.0,22.0,52.0
5791.png,5.0,23.0,7.0,20.0
5792.png,6.0,36.0,14.0,33.0
5793.png,4.0,26.0,10.0,24.0
5794.png,17.0,64.0,14.0,46.0
5795.png,35.0,56.0,15.0,40.0
5796.png,9.0,55.0,13.0,27.0
5797.png,10.0,61.0,22.0,47.0
5798.png,4.0,20.0,7.0,18.0
